Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption,Temperature,Humidity,Wind Speed
27814.2,14729.9,17349.8,15.86,81.7,0.07
33570.6,21656,10988.9,22.11,52.69,0.09
26202.1,14301,17629.1,16.41,83.2,0.076
19514.8,11439,10319,16.43,63.4,0.077
31190.9,22698.6,23028,24.3,84.3,4.909
21241.5,13823.7,13948.9,8.03,88.8,0.085
29992.8,20229.1,21997.7,22.97,56.19,4.906
22466.4,13568.4,13777.7,13.26,58.04,0.082
19827.7,15326,10912.8,11.62,79.4,0.087
43046.8,25690.2,25049,18.34,60.8,4.919
21627.4,16193.9,9415.61,17.41,69.56,0.079
25993.5,17106.7,17707.3,20.2,53.96,4.905
35595.6,25492.7,23948.8,25.16,87.7,4.911
23337.6,13820.8,15127.3,13.73,81.3,0.077
23356.2,11848.5,15674.2,14.24,89.5,0.067
38044.1,26279.6,27632.4,31.85,16.01,4.903
36592.6,23504.8,13243.9,32.69,26.51,4.921
28449.2,23255,12508.9,17.38,67.22,4.923
26178.9,16772.1,14968.8,19.86,62.65,4.926
35995.3,23119.5,17338.3,17.96,76.2,4.919
31823.6,25936.8,10037.9,15.52,44.21,0.091
44780.9,22196.3,25670.3,15.91,72.8,0.081
27108.9,17652,12695.6,20.36,87.2,0.072
32566.2,24664.5,12057.8,15.45,49.35,4.92
21655.4,17724.8,10588.9,11.95,64.83,4.919
42955.1,22512.8,28189.1,17.06,77.4,0.079
32967.5,21592.7,16730.1,16.43,56.76,0.082
25833.7,16905.2,16028.1,20.84,75.7,0.071
46882.8,27980.5,20257.1,23.09,82.6,4.919
37695,22127.6,22870.9,20.88,60.23,0.076
45180.8,29416.4,27527.7,14.07,59.23,0.082
36011.2,25614.4,28469,22.56,66.29,4.913
23176.4,13608.1,11607.3,14.5,88.4,0.071
30692,26953.1,8966.15,16.32,54.79,0.088
33543.2,20093.3,18525.1,17.55,77.9,0.076
22673.8,18329.5,10233.9,12.13,78.1,0.077
22924.1,13707,14385.5,13.28,66.66,0.084
36855,23325.9,22745.1,26.44,71.4,4.921
32646.1,20465.7,18448.2,15.2,30.85,0.088
22745.9,13295.1,15503.2,12.23,81.3,0.084
24510.5,15038.3,10848.5,11.76,65.94,0.09
23259.7,12744.1,13997.7,10.51,85.7,0.071
24179.7,13990.2,14527.7,10.64,87.6,0.08
36174.8,20204.2,17634.5,25.75,56.71,0.071
37845.9,23443.7,17912,25.85,86.2,4.922
30862.4,18995.7,14414.5,10.83,51.79,0.086
39766.2,33433.9,17609.6,19.56,46.06,0.088
42820.5,30911.4,29535.1,29.15,45.39,4.904
30286.2,19978.5,20967.4,25.62,41.18,4.907
43420.6,26282.9,25263.9,15.29,68.96,0.083
22807.1,12358.5,14429,11.61,73.7,4.92
38926.3,27864.8,26031.3,34.37,24.17,4.903
33772.6,21130.8,18356.4,15.64,84.9,0.076
33344.8,19914.9,16175.4,17.32,71,4.917
34952.2,20206.1,18098.7,21.02,46.56,4.92
34578.9,19568.5,13212.4,22.68,71,0.067
29707.8,22082.8,20945.5,26.92,70.8,4.903
28358.9,16760.7,16130.4,23.27,88.5,4.92
32237.3,26861,9721.01,14.01,71,0.081
34352,19396.7,13726,21.53,57.03,4.92
43327.1,23568.6,28544,17.95,77.9,0.08
22869.2,13433.4,15004.9,13.8,72.1,0.073
50555,34692.3,40590.8,25.36,49.42,4.904
26620.9,15410.4,12837.9,21.09,79.2,4.911
33263,17240.3,19719.9,24.19,66.74,4.923
43397.1,23845.3,29225.4,21.49,79.9,4.919
21809.9,16746.2,9496.28,16.14,78,0.076
23138,13273.2,14318.7,9.12,68.98,0.081
24766.7,15994.2,10555.1,18.99,89.6,0.336
38050.5,23732.6,22895.5,24.55,87.5,4.915
32958.9,22211.4,29324.2,25.35,85.2,4.916
20990.8,15274,11196.1,12.49,87.2,4.926
28583.1,19021.5,22371.2,23.88,86.5,4.916
40975.4,33628.6,19573.5,21.7,67.27,0.083
28241,18459.6,12977.3,11.89,51.55,0.08
45977.9,28902.5,35518,31.3,36.15,4.92
41422.8,24815.4,17799.4,21.11,70.5,0.08
37475.2,26971.5,26849.9,35.61,19.04,4.908
22427.2,13269.5,13825.2,9.78,87.6,0.084
24880,19108.3,9374.46,18.5,84.1,0.07
28569.9,18235.7,16311,18.91,78.2,4.908
43842.5,30955.4,30088,28.79,72.9,4.903
35980.9,21689.8,13691,28.39,34.21,4.918
43401.5,25540.9,26304,18.41,45.21,0.084
28751.2,18838.9,12967.2,11.35,71.1,0.086
43587.1,26299.7,24923.1,19.03,48.25,4.92
38997.6,21820.8,24788.7,19.49,65.52,0.077
43437,26637.1,25168.2,12.62,53.14,0.079
30291,18217,15097.2,21.36,59.72,0.271
26203.6,15886.3,11689.2,16.8,64.13,4.915
32316.3,25973.6,10205,16.3,51.3,0.089
22856.9,13980.5,14310.3,6.742,89.8,0.073
42059.5,26333.9,19862.9,21.92,76.8,4.924
39130,33293.6,16272.7,13.42,59.68,0.077
30577.2,22234.8,24791.5,28.13,30.74,4.903
36526.2,30384.8,15610.1,13.24,70.8,4.913
31174.7,16372.3,19077.8,21.02,53.87,0.076
37921.6,25481,31161.8,32.67,37.32,4.921
45024.6,24990.4,27139.9,21.74,78.3,0.077
26071.2,15957.3,11846.8,19.05,89,0.268
33864.7,21129.1,27034.6,27.92,75.7,4.915
44894.9,26678.2,20062.9,27,49.75,4.932
32558.2,20340.6,19711.1,18.58,87.9,4.916
33542.8,19017.1,14411.6,18.01,58.3,4.921
34400.7,22404.9,16107.1,16.26,72.7,0.073
28177,18048.6,14367.5,21.78,76.8,0.067
34617.4,23965.8,25450,26.78,53.52,4.917
20303.5,13439.2,13658.9,19.74,75.4,4.916
36174.8,23291.5,18638.8,20.96,66.5,0.076
28824.6,20938,17812,21.01,63.04,0.07
41527.9,23209.1,23116.8,27.88,32.22,4.918
34923.2,21435.3,13532.2,26.73,66.22,4.919
33969.2,27747.5,14712.3,17.12,55.26,4.925
41965.7,26692.4,32589.8,24.36,82.8,4.924
32435.9,22705.1,24781.3,26.05,45.68,4.909
46880.4,29771,19585.2,18.64,88.9,0.106
36850.6,22862,22854.9,13.15,86.3,0.084
21463.1,17029.8,9346.46,10.52,85.8,0.078
38042.8,24865.8,29300.1,25.27,77.2,4.919
24974.5,14180,15511.3,16.6,86.8,0.066
44045.6,24268.2,26561,22.91,62.04,0.083
37477.8,23194.6,12809.7,27.79,40.31,4.925
36624.9,25641,24502.6,25.08,47.66,4.909
48121.2,30558.2,39434.3,31.34,23.68,4.913
27461.6,21046.9,9651.86,10.07,94.5,0.084
50778.8,35152.3,39501.4,27.25,81.4,4.903
34616.7,22283.4,14128.6,21.63,75.9,4.922
24676.9,19126.9,10750.8,13.83,70.6,4.915
21088.5,13025.4,10802.9,16.46,90.5,4.921
30099.7,16814.6,16938.5,9.75,46.94,0.09
31178.7,26003.1,9703.72,15.09,54.62,0.084
34770.5,23943,24467.9,34.84,31.28,0.072
36047.3,23336.5,13159.9,22.72,70.8,0.067
34854.1,20451.2,21675.5,14.65,67.96,0.081
22456.7,13871.1,14238.1,9.81,76,0.092
44757.6,25353.4,25420.8,20.5,85.7,0.066
28617.7,19878.4,18517.6,15.55,55.99,0.074
39415.4,32333.1,18072.3,19.56,70.7,0.078
46984.8,27396.7,20686.6,21.94,69.59,4.926
26701.4,15736.9,12529.6,19.71,72.6,0.211
40613.4,25294.9,32553.6,24.35,63.51,4.915
31606.8,19834.7,15549.1,14.56,65.01,4.916
35503.7,21197.6,16380,17.73,49.6,0.075
33589.5,21450.6,12640.5,22.24,71.2,4.921
23087.5,18491.6,7070.35,11.19,87.1,0.079
27814.2,16749.9,14504.7,15.63,86,0.071
44973.8,27123.5,28717.3,22.12,74.8,0.068
38412.8,26855.7,30655.7,36.57,20.61,4.931
21299.7,13225.6,12971.6,13.13,83.9,0.071
33245.6,20056.6,17704.7,22.67,45.68,0.084
38819.8,33823.9,15788.7,13.04,73,0.083
42176.2,27300,32782.6,24.4,82.6,0.055
43352.5,26199.4,25587.1,13,73.1,4.916
38187.3,23343.5,24011.6,13.2,78,0.084
29371.9,24110.5,9467.47,12.99,45.16,0.077
35893.5,29854.6,14359.7,15.55,59.05,0.086
29664.6,19437,18437.9,20.61,87.5,0.068
34218.3,21268.1,16764.8,13.39,53.49,4.922
48618.7,31982.3,46748.8,28.49,69.72,4.907
25151.4,16500,18671.8,23.13,49.22,4.908
45135.7,26210.5,25733.4,18.96,83.1,0.067
43123.5,25615.4,23251.8,23.13,66.62,0.286
36793.8,29376.4,16684.3,17.29,74.5,0.069
25167.7,15484.8,14843.1,16.56,85.3,4.916
26292.2,13553.8,17384.2,13.49,59.68,0.086
40452.3,32803.3,17886.9,20.75,55.3,4.927
36538.4,31371.6,15316.2,14.78,58.06,0.079
21250.2,15420.7,9236.97,16.22,65.14,0.084
41190.1,28573.2,25234.8,13.58,80.6,0.073
23228.4,14677.2,14249.6,7,87.6,0.087
22555.8,11256.5,11902.4,20.19,56.19,4.927
29140.3,19550.2,13486.3,12.07,51.25,4.913
35601.5,29666.8,13414.6,13.9,43.12,0.082
21365.9,11694.5,14818.9,14.79,85.7,0.08
22205.3,18841.4,7185.59,10.9,54.01,0.076
33602.1,26940.2,11228.2,20.71,67.98,0.07
39076.1,27079.7,30083.3,36.27,22.31,0.08
18701.5,12138.8,7720.48,9.87,87.4,4.926
27137,18370.5,9843.19,19.79,84.4,4.916
22389,15639.1,16320,15.78,91.3,0.066
42037.5,21988.6,27520,15.47,82.4,0.073
37001.3,22483.2,21840.7,18.77,59.35,0.08
36658,21296.9,22083,22.84,72.8,0.069
36656.3,23594.6,16285.7,25.94,66.56,0.258
35133.5,21038.7,17127,21.9,67.12,0.293
39956.9,33787.2,17014,17.89,61.78,4.923
35229,20657,16120.9,20.05,84.2,4.916
25147.9,14743.9,14649.7,10.92,83.9,0.071
43457.4,25569.5,25072.3,19.27,56.4,4.916
40065.7,23257.8,25137.2,20.09,87.1,0.066
35824.8,21589,19444.4,19.44,60.14,0.076
32130.1,18326.9,17110.9,34.31,21.65,0.078
36252.3,28703.3,20125.3,20.04,68.05,0.073
32476.6,19061,17523.9,26.01,37.21,0.084
39472.6,24504,15238.4,25.54,52.42,0.295
39390,28954,28881.5,16.01,87,0.065
31251.1,21534.1,15259.4,17.88,45.83,0.076
26466.8,17595.1,12861.7,8.48,85.7,0.082
34535.2,19374.7,19677.1,15.94,79.9,0.067
32321.1,21508.9,26215.2,24.09,86,4.918
45411,27696,23463.6,24.55,71.9,0.261
32341.8,18629.3,16676.1,15.56,61.38,4.918
23546.4,13141.6,14350.8,10.38,90.1,0.071
22599.9,14775.9,14598.8,22.81,72.4,0.059
21536.1,17353.8,9571.19,8.96,69.71,0.082
35668.7,23074.4,14361.8,29.09,35.11,0.317
21378.5,16843.4,9877.59,19,83,0.067
22593.5,14384.8,17768,22.12,57.02,4.907
23984.1,15379.7,15984.6,23.97,86.2,4.919
28051.7,21949.1,8286.19,5.375,85.6,4.916
25888.1,16652.8,9866.72,21.42,88.2,4.91
32008.1,19779.9,16435.7,17.21,52.05,4.917
47006.4,29278,19812.8,19.78,82.2,0.083
30711.5,21098.2,20674.6,25.8,90.5,4.909
29420,20441.5,17553.5,15.53,83.5,0.071
24676.7,14593.2,14289.2,18.32,84.5,4.915
37968.6,23248.6,22270.8,16.03,77.6,0.072
26152.5,14172.7,18106.2,13.77,83.7,0.081
25489.2,22143,11583.6,11.99,54.78,0.088
24887.5,15871.2,15456.3,22.38,75.9,4.908
32629.8,18391.5,16554.2,15.83,59.25,4.921
27964.1,17208.5,17175.8,13.19,70.3,4.912
18128.1,10617.6,10599.6,6.61,56.19,0.091
33903.8,21906.4,17106.5,16.33,59.37,0.082
39890.5,33706,15806,16.79,72.7,0.073
32172.3,24813.2,10571.6,14.67,56.89,4.921
42035.7,23531.7,24851.6,12.67,70.5,0.081
40273.8,33927,15045.4,12.96,61.62,0.078
31399.9,20333.1,18078.7,21.13,59.75,0.072
38578.6,26179.7,32029.5,31.05,57.72,4.909
37146.8,32373.1,16941.2,9.02,63.38,0.075
33110.5,17120.6,18502.9,24.25,47.58,0.078
40172.3,33809.5,15909.4,17.08,73.4,0.072
41851.5,25185.4,24967.7,13.39,62.74,4.923
33084.3,22061.9,17704.7,23.48,43.71,0.085
39395.1,28446.8,27366,34.99,25.41,4.911
25526.8,16654.3,15456.3,20.64,76.8,0.071
26792.5,16362.3,16614.3,10.8,76.6,0.085
31157.5,17562.2,14167.6,24.48,38.78,4.922
31233.5,25023.6,9035.29,16.74,65.95,0.075
43254.7,27946.5,26666,10.31,71.7,0.088
28902.3,17684.5,18080.5,24.52,89.3,4.92
24840.4,15336.2,14376.7,14.93,89.4,0.072
23944.8,13786.3,12537.9,18.97,68.26,0.232
27994,16005.7,18885.8,13.29,86.3,0.085
32035.4,19057.3,19126.5,13.25,84.9,0.075
29829.4,17857.3,18209,11.38,86,0.075
24577.7,13901.4,16238.5,16.04,81.7,0.07
36344.1,22539.3,13997,23.89,67.5,4.922
33099.5,21986.4,15117.1,18.27,87.7,0.07
30682.2,17268.1,17361.6,20.62,56.96,0.073
38600.3,26272,28944.5,27.81,40.95,4.906
39518,24463.2,25619.3,14.29,63.94,0.078
27408.8,17117.3,11907.9,10.63,74.9,0.081
23390.8,17806.6,10542.7,13.45,61.11,0.084
25352.8,17342.7,12838.9,20.33,70.1,4.919
43282.6,22782.5,25290.8,22.18,65.08,0.079
29626.5,16645.3,14083.9,21.8,73,0.069
26245,15852,12667.3,18.27,89.8,0.278
38921.3,24702.3,24434.2,19.13,57.71,0.078
33830.9,21147.7,16724.8,15.05,77.3,4.923
33327.5,18962.9,16087.5,13.69,76.2,0.071
31227.4,26319.7,13310.9,17.98,63.32,4.921
31261.4,18297.2,17548.2,23.87,44.98,0.083
34856.2,28038.2,17233.3,18.32,69.58,0.083
24280.2,14415.2,12236.2,24.38,90.9,4.918
29903.5,20548.1,25311.5,26.95,44.41,0.073
27270.3,13597.5,15840,17.75,82,0.069
31484.6,20270.5,14665.5,19.3,82.2,4.918
20245.8,10770.7,9603.87,10.06,60.36,0.086
34547.8,20545.9,17517.1,16.44,58.88,0.084
32101,20728.3,15485.4,13.95,57.66,4.918
35214.7,21666.9,18113.7,21.59,66.72,0.068
20970.3,16812.5,8631.93,12.19,64.05,0.083
32547.7,25947.5,10745.1,19.97,42.8,0.086
29760,17263.2,16748,18.41,51.77,0.084
20909.5,16367,9277.31,12.88,75.8,4.919
42552.1,22784.1,28008.7,15.28,85.2,0.072
35669.1,23314.1,12517.9,22.74,64.96,0.07
33100.9,18639.9,16120.9,25.58,35.85,4.925
29599.8,16060.7,20561.5,14.36,81.9,0.083
24103.4,18263.3,8096.04,10.2,82.6,0.085
44703.7,30338,16509.3,20.13,81.9,4.919
42575,25485.4,25124.5,12.44,63.18,0.073
21606.1,13480.9,12098.9,7.4,59.8,0.089
22473,17107.1,9421.37,17.48,60.21,0.082
22171.1,13272.9,14492.5,15.67,64.69,4.923
26500.4,20991.7,10977.2,13.9,80.2,0.084
35605,22528.8,20743,17.31,67.7,4.924
34511.4,20575.1,16262.2,16.97,64.89,4.914
23759.2,14323,12229.8,14.1,89,0.069
46245.8,28955.7,35192.6,24.98,79.7,4.92
31189.8,17685.4,16496.1,25.93,40.61,0.083
43776,26550,25217.4,14.08,79.2,0.083
39449.9,22858.5,23643.9,13.6,61.11,4.917
32174.4,22017.7,21624.1,26.89,42.12,4.907
31216.3,19528.3,19271.4,15.06,65.65,0.081
43143.3,25551,18820.7,24.94,60.19,4.926
39587.7,33419,17349.4,12.19,63.86,4.916
34829.6,19972,17210.3,11.58,86.6,0.088
32688.6,20122.8,20507,11.56,72.4,4.917
21545.3,12507,14134,13.49,62.08,4.919
30319.7,18804.9,13343.2,13.72,72,0.075
26703.8,18047.4,17916.1,11.01,75.8,0.076
33148.4,18750.6,12862.2,22.51,69.87,0.071
36690.1,23056.4,12908.9,27.53,41.31,4.919
41911.8,28750.6,26910.1,29.75,44.78,4.908
24168.4,13600.8,15429.8,14.37,89.3,0.077
40447.2,22950.9,21763.9,22.21,69.15,0.069
27237.1,18642.3,8386.14,18.05,91.1,4.924
31683.2,20810.1,27311.8,29.83,52.76,4.91
37962.5,23493,22623.6,11.13,84.6,0.084
34584.5,20882.9,16774.8,17.18,61.01,0.075
20964.3,16529,9444.42,9.98,66.23,0.082
24714.5,15574,11718.2,16.89,81.5,0.065
31049.8,25229.9,11444.1,21.09,74.4,4.919
31606.2,26769.4,11676.1,20.64,41.76,0.084
32830.1,18399.6,17675.6,15.69,85.8,0.066
40747.4,27467.1,35403.5,32.96,27.21,4.922
45404.6,27123.5,19668.7,20.11,75.7,4.923
41467,33934.9,19561.8,21.87,66.2,0.084
40889.9,23414.6,24874.8,14.11,55.11,0.076
29348.6,19773.4,24745.1,27.13,44.41,0.078
35191.9,23401.8,22768.2,12.96,68.62,0.075
30980,21915.5,24815.5,26.09,85,4.91
35063.6,18613,20119.2,18.2,80.2,0.068
31727.2,20125.1,19728.6,16.6,62.79,4.925
38298.3,24122.2,24339.7,17.48,66.43,0.076
27939.8,16989.6,13543.9,20.92,54.95,0.28
34461.5,27219.4,16129.2,17.01,77.1,0.078
20469.4,13143,13610.7,19.8,74.2,4.92
42957.6,24973.4,25914.2,18.35,66.63,0.073
33131.2,22196.2,24606.5,30.1,42.93,4.92
26393.9,16059.6,14671.8,5.996,69.85,4.93
26012.5,17103.8,19997.3,24.11,57.25,4.907
36541.6,23089.4,14155.8,21.74,91.6,4.919
23784,16082.7,11380.4,12.9,79,0.082
31629,15810.8,17980.1,23.71,53.38,4.923
40988.4,24003.6,25428.4,15.18,72.6,0.068
23228.9,14641.5,10721.3,19.17,90.6,4.916
39079.9,23732.5,22573.6,16.87,87,4.923
36884.7,23102.7,18426.2,12.8,83.9,0.07
22775.4,17899.6,9970.12,13.36,56.97,0.083
34396.3,21722.6,21477.6,20.32,58.95,0.068
27562.5,17962,20280.5,22.17,64.73,4.908
35567.2,23205,17355.8,18.55,75.6,0.083
30929.2,26062.8,10814.5,22.01,51.3,0.087
23222.3,15578.1,15498.8,12.39,71,0.078
26682.3,17213.9,19503.3,20.57,72.8,4.918
32658.9,21533.1,15402.8,19.67,71.5,4.919
27173.4,18782.3,21913.3,19.9,62.13,4.907
26014.5,16868.5,11811.8,18.76,84.4,4.916
21572.6,16035.6,9473.23,17.84,64.91,0.078
41685,27588.6,36331.4,26.53,42.75,4.92
32581.2,18253.9,12103.6,21.36,75.5,0.071
32245.8,19387.5,17984.2,21.77,78,4.914
27646.7,15672.3,13897,26.58,48.32,4.921
26263.1,16027.2,15816.7,17.17,86.9,4.922
22918,14403.6,10674.8,7.09,63.91,0.088
21244.1,16834.6,9807.44,7.45,76.7,0.082
29208.2,18915.2,22726.7,24.32,85.8,4.913
29858.6,23495.6,9167.83,8.37,75.2,4.912
30275,22891.1,19595.8,21.81,78,0.068
21252.2,12828.5,10074.2,19.35,70.2,0.076
35193.9,28230.7,14912.8,15.65,73.5,0.084
24753.4,22927.7,16233.3,15.87,73.6,0.085
42421.9,24906.7,27170.9,20.12,61.76,0.065
32039.2,17510.8,12979,25.84,49.35,4.917
22696.9,13745.1,13993.5,10.24,84.6,0.073
33406.8,15672.1,18048,16.44,78.3,0.071
26926.2,20951.2,9006.48,18.82,61.01,0.085
32856.2,17768,18573.8,23.83,48.81,0.08
45293.7,26382.3,23960.9,24.05,67.08,4.919
37628.2,24835.4,29619.4,27.77,66.87,4.911
25462.4,15173.3,16290.1,13.67,75.2,0.07
20134.6,12431.6,13629,20.14,76.2,4.915
28647.4,16177.5,19566.3,23.76,71.3,4.919
42993.4,27279,25700.2,13.86,73,0.074
28063.9,22781.2,8787.52,7.4,84.3,0.085
31030.5,18826.8,14556.8,12.56,85.3,0.078
22977,17973.9,11059,20.67,64.5,0.084
21770.8,12780.5,14003.5,8.49,75.2,0.092
45200.7,26622,20345.3,21.27,80.8,4.922
30515.6,25093.6,9513.57,9.52,78.9,0.085
37060.5,25519,24299.2,33.84,37.02,0.07
37922.7,25462.3,24502.6,26.22,40.15,4.925
23440,17669,11786,12.27,87.4,4.922
33754,19994.3,18088.7,22.97,33.17,0.085
23467.1,14177.5,14281.3,10.61,48.45,0.083
27780.5,15474,12802.6,18.64,88.5,4.916
37615.8,25519.3,26892,27.57,54.98,0.067
24412.9,14079,15635.9,10.97,89.3,0.065
40824.2,25256,17892.8,18.26,91.7,0.081
28232.5,17204.9,17054.2,15.99,54.04,0.081
37411.2,26469.7,29708.8,22.63,65.32,4.909
41441.8,34050.6,19421.8,21.99,65.37,0.086
34152.9,19754.4,22669.9,16.31,55.51,4.916
27773.2,17489.4,17170.1,10.42,71.3,0.084
30311.8,20738,26829.8,25.52,49.32,4.907
41592.2,30130.5,26657.3,26.75,75,4.905
41450.1,25765.3,24364.3,10.76,62.64,0.086
38665.5,23345.1,22796.1,14.66,63.18,0.071
19686.2,14448.3,8559.04,15.01,86.4,0.072
28513.3,17734.3,11684.7,20.03,72.3,0.291
28189.7,16200,20298.8,25.44,65.71,4.919
35180,21072.1,18129.5,18.96,57.84,0.077
46500.5,27759.7,23763.7,24.06,81.4,0.296
30760.9,17926.8,14731,16.29,71,4.919
23241.4,11558.7,13320.4,12.9,72.3,0.084
35158.9,18834.5,14908.9,23.06,50.29,4.922
45506.5,28221.2,19486,21.04,49.42,4.919
23187.7,18189.7,10386.5,7.68,79.3,4.921
23851.5,13838.3,14848.6,10.83,74.3,0.083
33636.5,20969,16823.1,15.46,74.6,4.92
42158.3,25708.5,23992.3,13.97,79.5,0.079
28307.7,20037.6,13819.2,20.87,54.99,4.906
35253.2,23538.2,13883.5,26,44.89,4.916
31008.4,25804.2,9185.11,16.69,58.21,0.081
22130.8,14367.2,10900.6,12.79,66.96,0.084
23366.2,18598.8,10745.1,19.5,84.2,0.07
38547.7,32396.3,20304.6,19.57,66.61,0.072
31172.9,19598.7,26498.4,25.48,86.2,4.92
32795.2,20473.2,15125.8,15.91,71.1,0.081
41936.9,25210.9,25326.6,13.57,63.37,4.916
36809.8,22447.7,14023.6,24.33,35.58,4.922
26632.1,16457.7,11689.2,20.63,64.93,0.115
31925.1,21215.9,14446.5,16.28,44.91,0.086
40294.6,24653.6,25054.5,19.12,68.32,0.082
22268.4,13663.2,15036.1,15.01,69.57,0.074
24953.7,15681.7,11146.9,17.77,89.5,0.069
38129.2,31381,21889.2,17.84,74.3,0.072
34547.2,23567.1,25148.8,34.96,31.18,4.918
26474.6,17828.2,9500.79,18.55,93,0.087
25129.5,15400.8,12258.9,15.12,79.3,0.075
23223.8,13467.1,14098.1,16.09,83.6,0.079
21192.3,11973.1,11246.5,16.36,71.3,0.084
38145.7,23415,23229,19.97,85.7,0.074
22645.8,14351.4,10551.1,20.37,85.4,0.069
35908.6,24606.2,12663.8,26.59,50.12,4.931
33590.4,23631.6,23287,27.6,32.19,4.911
24876,20579.3,10764,13.34,71.3,0.084
22460.9,13850.2,11683.2,18.58,89.1,4.917
30820.2,22223.4,22456.2,24.12,84.8,4.908
36880.6,25203.8,25363.3,25.61,35.21,4.925
22308.7,18447.4,9657.62,13.31,85.2,0.082
35700.8,21482.7,19008,24.7,37.84,0.085
21030.1,12991.5,11996.1,13.28,83.7,0.072
35154.5,25496.5,27590.2,26.5,83,4.904
25119.5,16526.6,17484.9,24.03,80.9,4.923
33948.7,20875.5,11362.4,19.29,74.9,0.081
21931.6,17990.8,7047.3,12.38,79,4.922
25762.5,16468.9,8928.88,19.88,88.7,0.072
34790.9,21020.1,16603.4,16.88,73.3,0.075
32293.8,20255.1,16452.1,25.23,24.49,4.921
21813,14310.2,13664.5,20.18,84.5,4.914
24815.2,15165.3,14883.9,18.37,88.1,4.921
34486.8,20239.5,20255.5,13.83,69.81,0.075
45935.1,26163.5,19661,21.2,75.5,0.068
37700.4,31430.5,15846.3,12.08,77.3,0.075
24324.2,14104.4,12223,16.97,67.4,0.079
36033,20169.7,19786.9,26.96,51.07,0.067
36869.1,24763.3,27131,29.36,54.96,4.914
38721.4,22679.6,24452.5,12.73,73.9,0.075
27236.5,21599.3,9726.77,14,75.1,0.081
25138,16308.5,12518.4,20.36,84,0.065
25245.7,15934.9,11333.3,18.53,82.3,4.915
24986.9,14770.3,12980.4,15.11,69.26,0.072
31783.7,19499.1,15387,17.55,59.31,0.082
24844.6,14545.9,14567.7,14.5,66.76,0.08
26652.7,15170.9,13838.1,19.87,80.7,0.26
39354.7,27788.8,24087.3,26.83,57.13,4.905
34711.2,22936.9,13154,22.57,73.4,0.067
24941.1,15027.9,15175.4,17.44,69.32,0.081
26410.6,14216.6,13508.6,16.29,67.76,4.914
30705.1,23094,24087.3,26.37,47.75,4.902
24949,20711.9,10815.8,13.25,85.5,0.082
23268.9,14942.6,12264.4,19.64,89.2,0.069
33250.6,20474.3,17006,20.99,75.1,4.919
39124.8,24466.5,22171.6,24.64,44.1,0.07
31862.8,19643.2,10621.3,19.73,69.12,4.92
43141.1,21732,28567.3,17.11,68.95,0.085
22521.7,18985,7335.41,10.97,53.87,0.077
31125.1,17926.7,20340.4,26.59,36.84,0.069
32424.4,20002.4,15855.9,13.26,67.68,4.922
33680.7,21555.1,13208.6,23.05,47.88,0.308
37292.9,19767.1,16618.1,15.74,66.25,0.075
29630.8,21384.3,11988.4,20.52,61.45,4.918
23828.3,14501,17599,21.48,72.6,4.916
24419.8,19379,10614.2,18.71,60.94,0.078
20392.8,13401.3,13875.8,19.66,75.7,4.915
39799.2,34019,16439.9,16.35,75,0.073
41183,27553.1,27367.5,26.13,91,4.91
36604.1,22646.8,17222.1,14.15,68.78,0.072
32943.1,21286.3,16625.8,16.69,56.26,0.082
33770.3,27575.3,12002.9,16.45,55.05,0.075
25074.4,14231.7,13476.8,12.45,68.49,0.089
35642.8,23442.7,17839.7,18.3,72.9,4.924
44666.4,24536.5,28497.5,16.96,64.1,0.083
45747.6,26560.9,21998.7,23.47,66.89,4.919
40073,34726,15120.3,13.82,68.51,0.085
28296.1,21520.3,20467.3,24.11,80.5,4.913
43618.5,22597.1,27735.3,15.92,79.1,0.073
26403,20612.5,7635.05,13.16,55.24,0.083
23722,14044.4,11944.7,10.31,80.5,0.083
24874.9,14961.7,15602.9,16.61,76,4.914
31139.6,18789.6,22608.7,27.17,54.24,4.92
38717.9,21884.4,19755.3,23.87,67.48,0.067
36179.6,23030.3,12751.4,27.44,41.25,4.92
43602.7,25750.8,24799.8,12.99,54.97,0.083
36561.8,22959.8,19034.8,21.43,68.03,4.932
33037.2,22153.8,16574,26.32,65.72,0.303
21797.7,16948.8,9882.35,6.198,90.9,0.084
29769.6,19815.2,20587.8,25.43,54,4.917
21557.5,14148.3,14440.5,7.03,76,0.083
31348.3,18824.8,16256,14.34,91.6,0.067
24714.5,15436.5,15647.6,18.71,86,0.077
30616.7,18916.5,20869.8,16.09,69.6,0.068
33192.5,20378.8,12208.6,18.88,59.39,4.92
43637.1,23488,27357.1,19.08,69.85,0.074
34198.5,23396.3,16229,17.85,68.06,4.91
32810,21811.8,14901.4,19.67,69.96,4.919
25497.8,16050.6,11677.6,17.67,86.2,4.913
41149.8,34678.1,16042.3,14.62,59.29,0.085
30153.8,24898.8,10195.7,19.72,48.64,0.079
44566.9,27610,27204.9,21.79,66.35,0.066
27669.9,17865,12641.9,6.957,85.4,0.086
29858.5,22020.2,11641.4,21.43,66.18,0.07
35614,20085.9,19653.8,14.89,65.95,0.075
36023.3,19631.4,25070.5,13.45,83.4,0.072
36248.5,22816.2,13596.9,32.53,26.74,4.93
24375.8,12614.6,13807.7,14.88,61.59,4.922
21716.9,17081.4,11288.7,19.41,85,0.067
